ae_loss
0.9745752671035505
0.802713870619298
0.659471832582731
0.5591318866425459
0.4642661100919548
0.3802606870581813
0.3165309085197571
0.2688416300991618
0.23146365302150204
0.2007706496840626
0.17604882590775828
0.15242046854863586
0.13534798372608692
0.119731293803747
0.10312724070388193
0.09150154556783925
0.0826962276080691
0.07342245823023662
0.06691780573104128
0.06017800367076341
0.05472654153690604
0.050792188098458715
0.047242678366840776
0.04435756548888168
0.041505952447461365
0.03846012065446351
0.035947636487780085
0.034092736233033764
0.03347998141955257
0.031122700883598094
0.03020052588694356
0.027900407541487406
0.025437269670932655
0.024061117357149626
0.023187220854409503
0.022157018338140634
0.02131573339361833
0.019779388571449213
0.0187507739701414
0.01834834740363556
