trans_loss
1.1650704260301283
0.9420765755773867
0.7843201577791055
0.682913414416017
0.6193793624065163
0.5796816609401009
0.5533302086834223
0.5350504677734742
0.5206639431018135
0.5088780236448415
0.498428560936987
0.4890260363288814
0.4801426725162939
0.4720341807642126
0.4642173732118382
0.4571654644716986
0.4503482677824237
0.4437037480464584
0.437415713607882
0.4313069744079476
0.42524379683255636
0.41939205301395066
0.41361143221436525
0.4076637152813742
0.4021379263549086
0.3956907772532878
0.3897004221950915
0.38356365005005094
0.3770111828595719
0.3703764114824046
